order_id,user_id,order_date,category,order_value,delivery_time,coupon_used
O072979,U05584,2025-07-03,Dairy,211,28,No
O072980,U08539,2025-11-03,Vegetables,674,11,No
O072981,U00897,2025-03-10,Dairy,272,30,No
O072982,U03510,2025-11-19,Fruits,178,9,No
O072983,U01223,2025-12-07,Vegetables,1041,21,Yes
O072984,U05657,2025-05-01,Dairy,1056,14,Yes
O072985,U02529,2025-10-22,Household,723,25,Yes
O072986,U03100,2025-07-19,Dairy,614,21,Yes
O072987,U02215,2025-09-23,Personal Care,1021,9,Yes
O072988,U01431,2025-07-04,Snacks,972,8,Yes
O072989,U00349,2025-10-18,Snacks,725,29,No
O072990,U07583,2025-11-09,Personal Care,1045,15,No
O072991,U07027,2025-12-26,Vegetables,575,16,Yes
O072992,U07397,2025-08-03,Fruits,652,10,No
O072993,U06600,2025-08-01,Household,369,23,No
O072994,U07893,2025-12-15,Snacks,835,13,No
O072995,U03266,2025-11-09,Snacks,795,17,No
O072996,U03330,2025-12-19,Dairy,916,29,Yes
O072997,U08850,2025-10-07,Dairy,415,17,No
O072998,U01434,2025-08-09,Fruits,551,26,No
O072999,U00501,2025-12-29,Fruits,375,31,No
O073000,U07026,2025-08-05,Snacks,892,28,Yes
O073001,U05367,2025-02-14,Snacks,122,28,No
O073002,U08373,2025-02-19,Personal Care,1114,28,No
O073003,U03193,2025-08-26,Dairy,281,19,No
O073004,U03807,2025-01-22,Personal Care,543,29,Yes
O073005,U01736,2025-09-07,Vegetables,721,9,No
O073006,U08367,2025-02-09,Snacks,1015,8,No
O073007,U09812,2025-05-14,Dairy,470,27,Yes
O073008,U03705,2025-01-10,Snacks,872,15,No
O073009,U04143,2025-07-23,Fruits,1126,10,No
O073010,U09932,2025-05-29,Vegetables,741,23,No
O073011,U03126,2025-11-06,Household,221,13,Yes
O073012,U09776,2025-11-25,Personal Care,980,10,No
O073013,U04152,2025-05-05,Vegetables,293,24,No
O073014,U07944,2025-12-20,Vegetables,1094,23,Yes
O073015,U00303,2025-04-12,Household,601,12,Yes
O073016,U02931,2025-12-13,Snacks,966,14,No
O073017,U04268,2025-06-02,Fruits,234,29,No
O073018,U06048,2025-07-05,Personal Care,893,13,Yes
O073019,U06757,2025-03-27,Personal Care,732,15,No
O073020,U07834,2025-06-10,Personal Care,1075,25,No
O073021,U06005,2025-02-19,Personal Care,825,8,No
O073022,U09906,2025-01-18,Household,650,31,Yes
O073023,U05078,2025-09-02,Fruits,815,15,No
O073024,U02466,2025-01-21,Household,206,10,No
O073025,U04141,2025-08-10,Snacks,1104,9,Yes
O073026,U00148,2025-07-16,Snacks,326,23,No
O073027,U03049,2025-12-28,Snacks,796,28,No
O073028,U01359,2025-11-20,Snacks,255,31,No
O073029,U07182,2025-12-13,Fruits,818,16,Yes
O073030,U01101,2025-10-30,Household,951,14,Yes
O073031,U04825,2025-12-29,Fruits,514,29,No
O073032,U09743,2025-04-11,Fruits,702,25,No
O073033,U05561,2025-04-08,Personal Care,1041,11,No
O073034,U02068,2025-03-30,Vegetables,159,28,No
O073035,U08376,2025-05-20,Personal Care,946,10,No
O073036,U02738,2025-10-15,Household,1193,34,Yes
O073037,U04312,2025-05-21,Dairy,309,29,No
O073038,U09951,2025-10-24,Personal Care,1036,12,No
O073039,U01313,2025-02-02,Fruits,221,34,Yes
O073040,U07708,2025-02-26,Household,256,23,Yes
O073041,U00652,2025-10-18,Dairy,117,10,Yes
O073042,U03459,2025-06-20,Household,538,9,No
O073043,U01223,2025-02-10,Personal Care,1041,10,Yes
O073044,U07675,2025-07-19,Personal Care,296,12,No
O073045,U01101,2025-10-29,Vegetables,927,11,No
O073046,U09168,2025-08-24,Personal Care,696,14,No
O073047,U06001,2025-05-21,Snacks,764,34,No
O073048,U06019,2025-10-08,Vegetables,878,30,No
O073049,U06844,2025-09-26,Snacks,1064,26,Yes
O073050,U00706,2025-08-23,Snacks,1009,18,No
O073051,U04733,2025-01-11,Dairy,1178,8,Yes
O073052,U05920,2025-07-26,Dairy,936,9,No
O073053,U08319,2025-04-26,Snacks,308,15,Yes
O073054,U06363,2025-02-18,Fruits,159,10,No
O073055,U06625,2025-09-17,Vegetables,1161,14,Yes
O073056,U07783,2025-01-30,Personal Care,919,23,No
O073057,U00098,2025-02-25,Vegetables,692,33,No
O073058,U08061,2025-06-22,Snacks,819,17,No
O073059,U01041,2025-04-01,Snacks,786,17,No
O073060,U09330,2025-09-06,Personal Care,309,29,No
O073061,U06228,2025-01-06,Dairy,809,14,No
O073062,U05305,2025-08-01,Vegetables,149,9,No
O073063,U09256,2025-09-02,Snacks,857,32,No
O073064,U00067,2025-12-05,Vegetables,784,9,Yes
O073065,U07494,2025-01-21,Household,713,20,Yes
O073066,U03522,2025-08-04,Vegetables,635,8,No
O073067,U03176,2025-11-27,Dairy,216,18,No
O073068,U03825,2025-04-17,Personal Care,482,28,Yes
O073069,U03923,2025-11-23,Household,1051,9,No
O073070,U06605,2025-05-13,Dairy,231,21,No
O073071,U06634,2025-10-01,Fruits,1055,11,No
O073072,U03750,2025-09-06,Dairy,1037,12,Yes
O073073,U07455,2025-03-30,Personal Care,127,10,No
O073074,U02523,2025-09-09,Vegetables,298,19,No
O073075,U09671,2025-05-13,Fruits,463,8,Yes
O073076,U07438,2025-05-10,Snacks,981,13,No
O073077,U00099,2025-04-21,Snacks,897,26,No
O073078,U09590,2025-05-04,Snacks,154,30,No
O073079,U07254,2025-07-22,Fruits,1161,30,Yes
O073080,U04941,2025-09-08,Personal Care,585,17,No
O073081,U06538,2025-10-28,Snacks,300,16,No
O073082,U06672,2025-02-25,Household,660,8,No
O073083,U01956,2025-06-02,Snacks,1032,15,No
O073084,U03171,2025-12-16,Vegetables,396,14,No
O073085,U09699,2025-10-20,Household,980,9,Yes
O073086,U06111,2025-06-30,Snacks,486,10,No
O073087,U06664,2025-06-04,Vegetables,667,25,No
O073088,U08492,2025-08-23,Dairy,710,33,No
O073089,U01858,2025-04-28,Household,842,9,No
O073090,U06327,2025-04-14,Household,353,30,No
O073091,U01490,2025-10-24,Dairy,892,16,No
O073092,U08327,2025-05-11,Household,705,11,Yes
O073093,U09485,2025-01-19,Fruits,398,10,No
O073094,U09225,2025-08-02,Snacks,1132,9,No
O073095,U06607,2025-02-10,Dairy,316,22,Yes
O073096,U02249,2025-08-28,Fruits,410,11,No
O073097,U09028,2025-12-29,Dairy,217,8,No
O073098,U09861,2025-11-21,Dairy,229,21,No
O073099,U00360,2025-12-07,Household,540,19,Yes
O073100,U08701,2025-06-11,Dairy,1120,22,Yes
O073101,U03264,2025-05-10,Household,629,25,No
O073102,U01714,2025-11-03,Personal Care,715,21,No
O073103,U05302,2025-01-13,Vegetables,421,20,No
O073104,U04210,2025-05-12,Snacks,627,21,No
O073105,U03371,2025-03-24,Personal Care,145,15,No
O073106,U06452,2025-08-03,Snacks,882,23,No
O073107,U00300,2025-01-16,Vegetables,537,9,No
O073108,U05126,2025-12-20,Vegetables,773,33,Yes
O073109,U08896,2025-10-14,Fruits,435,13,No
O073110,U09426,2025-04-20,Vegetables,857,29,No
O073111,U00905,2025-05-24,Vegetables,419,16,No
O073112,U09439,2025-12-06,Household,396,19,No
O073113,U02523,2025-03-28,Dairy,501,34,No
O073114,U02758,2025-04-24,Dairy,777,21,No
O073115,U09965,2025-01-03,Vegetables,255,11,No
O073116,U08955,2025-08-12,Fruits,955,25,No
O073117,U05286,2025-11-01,Fruits,183,19,Yes
O073118,U02885,2025-12-29,Household,704,22,No
O073119,U06503,2025-06-23,Household,717,30,Yes
O073120,U07147,2025-12-21,Vegetables,1133,22,No
O073121,U03486,2025-07-06,Snacks,447,14,No
O073122,U02112,2025-03-13,Personal Care,316,31,No
O073123,U04373,2025-04-04,Vegetables,420,25,Yes
O073124,U00217,2025-04-15,Personal Care,982,9,No
O073125,U03727,2025-02-04,Dairy,127,28,No
O073126,U05442,2025-03-04,Vegetables,788,25,Yes
O073127,U09528,2025-09-19,Vegetables,197,11,No
O073128,U07828,2025-03-04,Vegetables,597,32,No
O073129,U01616,2025-07-09,Fruits,830,27,No
O073130,U03517,2025-01-09,Dairy,653,32,Yes
O073131,U01346,2025-07-30,Personal Care,419,32,Yes
O073132,U09492,2025-01-13,Household,1038,12,Yes
O073133,U04098,2025-10-17,Dairy,718,10,No
O073134,U05606,2025-06-30,Dairy,672,8,No
O073135,U03173,2025-02-23,Vegetables,406,18,No
O073136,U03686,2025-03-26,Dairy,622,31,Yes
O073137,U05260,2025-02-21,Fruits,947,20,Yes
O073138,U06393,2025-05-04,Vegetables,860,17,No
O073139,U05832,2025-08-08,Dairy,1151,34,Yes
O073140,U08792,2025-03-19,Snacks,917,18,Yes
O073141,U08262,2025-04-25,Dairy,597,30,No
O073142,U01277,2025-04-22,Snacks,612,31,Yes
O073143,U00301,2025-03-07,Vegetables,944,33,Yes
O073144,U00481,2025-12-12,Fruits,414,33,Yes
O073145,U01421,2025-06-26,Snacks,845,16,No
O073146,U00933,2025-12-04,Household,1043,25,Yes
O073147,U02801,2025-04-27,Household,1035,14,Yes
O073148,U01041,2025-03-14,Snacks,805,22,Yes
O073149,U07415,2025-08-05,Fruits,368,9,Yes
O073150,U02075,2025-10-11,Personal Care,940,16,No
O073151,U08036,2025-01-13,Vegetables,1023,28,No
O073152,U09352,2025-02-23,Dairy,666,12,No
O073153,U01407,2025-01-04,Personal Care,331,20,No
O073154,U02011,2025-09-23,Vegetables,602,22,Yes
O073155,U09593,2025-01-17,Fruits,749,31,Yes
O073156,U01252,2025-10-14,Personal Care,740,18,No
O073157,U01319,2025-12-30,Vegetables,694,13,No
O073158,U00256,2025-04-28,Household,110,21,Yes
O073159,U04338,2025-03-06,Snacks,691,19,No
O073160,U02316,2025-06-07,Snacks,921,12,No
O073161,U04678,2025-09-12,Dairy,513,31,Yes
O073162,U02776,2025-09-30,Fruits,721,33,No
O073163,U07126,2025-06-16,Household,540,28,No
O073164,U04735,2025-11-26,Fruits,684,12,Yes
O073165,U03491,2025-12-22,Vegetables,379,18,No
O073166,U05504,2025-07-04,Snacks,518,34,Yes
O073167,U09403,2025-08-28,Vegetables,1080,15,No
O073168,U03587,2025-03-11,Personal Care,198,12,Yes
O073169,U09872,2025-12-02,Snacks,255,34,No
O073170,U09205,2025-05-22,Vegetables,953,26,No
O073171,U01640,2025-06-24,Household,309,31,No
O073172,U02747,2025-10-01,Vegetables,929,31,No
O073173,U05397,2025-01-31,Fruits,616,13,No
O073174,U02912,2025-04-03,Personal Care,1109,15,No
O073175,U09959,2025-10-26,Snacks,405,11,No
O073176,U00724,2025-09-10,Vegetables,904,18,Yes
O073177,U06958,2025-10-05,Fruits,145,18,No
O073178,U05886,2025-07-25,Personal Care,514,24,Yes
O073179,U02004,2025-01-21,Snacks,627,8,Yes
O073180,U04415,2025-06-30,Dairy,677,27,No
O073181,U06199,2025-10-04,Fruits,289,19,No
O073182,U02363,2025-03-30,Personal Care,959,14,No
O073183,U00878,2025-12-07,Fruits,549,18,Yes
O073184,U02011,2025-12-27,Personal Care,1061,9,No
O073185,U06256,2025-12-19,Personal Care,1093,15,No
O073186,U07056,2025-06-20,Dairy,210,17,No
O073187,U06788,2025-06-12,Personal Care,1124,33,No
O073188,U08506,2025-09-03,Fruits,415,26,Yes
O073189,U09423,2025-02-02,Household,270,13,Yes
O073190,U03437,2025-05-31,Snacks,709,11,No
O073191,U05403,2025-02-12,Fruits,248,16,No
O073192,U04379,2025-11-02,Personal Care,1066,9,No
O073193,U05878,2025-01-28,Fruits,127,20,Yes
O073194,U00437,2025-11-02,Household,439,33,No
O073195,U02396,2025-09-11,Dairy,959,16,No
O073196,U07633,2025-10-18,Household,320,11,Yes
O073197,U02555,2025-03-15,Fruits,306,27,No
O073198,U01648,2025-07-23,Vegetables,1126,22,No
O073199,U04491,2025-01-15,Personal Care,520,12,Yes
O073200,U03327,2025-06-28,Dairy,881,25,Yes
O073201,U01917,2025-06-16,Vegetables,1058,29,No
O073202,U09096,2025-04-24,Vegetables,772,16,No
O073203,U06669,2025-09-17,Vegetables,1169,8,Yes
O073204,U00627,2025-12-27,Dairy,619,28,No
O073205,U06511,2025-11-29,Snacks,923,13,No
O073206,U05298,2025-09-05,Personal Care,1064,11,No
O073207,U09665,2025-08-01,Household,270,11,No
O073208,U05734,2025-07-30,Fruits,925,17,No
O073209,U00929,2025-03-31,Personal Care,347,26,No
O073210,U03065,2025-10-27,Personal Care,307,18,Yes
O073211,U00952,2025-04-26,Snacks,970,26,No
O073212,U02399,2025-08-11,Vegetables,383,15,No
O073213,U08853,2025-08-26,Personal Care,562,18,Yes
O073214,U08982,2025-09-24,Dairy,909,23,No
O073215,U08823,2025-12-07,Snacks,116,12,No
O073216,U06705,2025-10-01,Snacks,320,8,No
O073217,U09736,2025-12-01,Vegetables,508,32,No
O073218,U00324,2025-05-27,Personal Care,349,20,No
O073219,U03975,2025-10-20,Snacks,774,17,Yes
O073220,U08421,2025-12-13,Vegetables,906,28,No
O073221,U09552,2025-11-28,Fruits,469,20,Yes
O073222,U09533,2025-10-10,Vegetables,723,15,Yes
O073223,U04597,2025-12-14,Household,528,24,No
O073224,U01166,2025-07-29,Vegetables,451,15,No
O073225,U01734,2025-11-29,Personal Care,1039,29,Yes
O073226,U09599,2025-11-24,Snacks,385,14,No
O073227,U02416,2025-11-03,Snacks,853,28,Yes
O073228,U01252,2025-09-01,Household,315,26,Yes
O073229,U00927,2025-02-15,Personal Care,105,13,No
O073230,U08786,2025-12-04,Snacks,501,21,No
O073231,U09514,2025-02-25,Dairy,388,31,Yes
O073232,U05185,2025-12-27,Personal Care,839,15,No
O073233,U04346,2025-09-09,Fruits,985,32,Yes
O073234,U07679,2025-10-13,Personal Care,873,14,Yes
O073235,U08782,2025-01-14,Household,728,12,Yes
O073236,U08251,2025-11-16,Vegetables,1020,12,Yes
O073237,U05890,2025-03-06,Dairy,104,10,No
O073238,U03785,2025-04-19,Vegetables,689,32,Yes
O073239,U01141,2025-06-11,Personal Care,1168,29,Yes
O073240,U04253,2025-12-09,Personal Care,315,25,Yes
O073241,U09715,2025-07-08,Dairy,1004,24,Yes
O073242,U09016,2025-11-13,Household,819,11,No
O073243,U01939,2025-04-18,Personal Care,722,23,Yes
O073244,U02689,2025-09-06,Fruits,811,28,No
O073245,U07859,2025-01-15,Personal Care,913,8,No
O073246,U07895,2025-06-13,Dairy,558,9,No
O073247,U00946,2025-12-15,Fruits,445,34,No
O073248,U07751,2025-12-09,Personal Care,110,30,No
O073249,U00614,2025-08-30,Personal Care,380,17,No
O073250,U09752,2025-05-02,Dairy,394,34,No
O073251,U02968,2025-01-16,Personal Care,1060,15,Yes
O073252,U03595,2025-03-17,Vegetables,200,15,Yes
O073253,U00227,2025-07-28,Fruits,177,22,Yes
O073254,U02719,2025-04-20,Personal Care,453,22,No
O073255,U04061,2025-05-08,Snacks,1000,9,No
O073256,U03758,2025-10-30,Snacks,138,27,Yes
O073257,U06470,2025-06-29,Personal Care,156,9,Yes
O073258,U01462,2025-01-26,Vegetables,224,9,Yes
O073259,U09741,2025-12-23,Dairy,1047,18,Yes
O073260,U03905,2025-07-07,Snacks,167,30,Yes
O073261,U02334,2025-12-02,Household,387,29,Yes
O073262,U03516,2025-09-01,Dairy,837,10,No
O073263,U07316,2025-09-24,Vegetables,957,25,Yes
O073264,U00142,2025-08-21,Personal Care,198,10,No
O073265,U02519,2025-01-13,Personal Care,436,11,No
O073266,U02237,2025-12-29,Fruits,705,27,No
O073267,U09055,2025-03-24,Vegetables,1091,20,No
O073268,U08217,2025-08-15,Fruits,242,28,Yes
O073269,U03572,2025-04-14,Snacks,989,18,Yes
O073270,U06858,2025-01-25,Personal Care,783,25,Yes
O073271,U09056,2025-11-25,Vegetables,496,16,No
O073272,U07878,2025-08-26,Fruits,244,8,No
O073273,U00383,2025-06-27,Snacks,274,23,No
O073274,U05710,2025-01-08,Personal Care,134,32,No
O073275,U07571,2025-02-17,Vegetables,890,22,Yes
O073276,U06999,2025-06-04,Vegetables,734,30,No
O073277,U00726,2025-10-01,Snacks,219,22,Yes
O073278,U01714,2025-04-24,Household,707,24,No
O073279,U06018,2025-08-21,Fruits,855,30,No
O073280,U04106,2025-12-09,Fruits,141,26,No
O073281,U00546,2025-08-03,Vegetables,548,16,No
O073282,U04422,2025-06-01,Fruits,1133,30,No
O073283,U03547,2025-10-30,Fruits,571,14,Yes
O073284,U06395,2025-10-07,Fruits,615,13,Yes
O073285,U04071,2025-11-15,Personal Care,702,28,Yes
O073286,U01938,2025-12-21,Household,882,29,No
O073287,U04422,2025-06-29,Snacks,1034,30,No
O073288,U05457,2025-09-23,Fruits,651,19,Yes
O073289,U01503,2025-07-28,Vegetables,892,23,Yes
O073290,U02382,2025-04-26,Personal Care,893,21,No
O073291,U07800,2025-05-05,Snacks,761,20,No
O073292,U06424,2025-12-14,Snacks,1000,14,No
O073293,U01406,2025-08-11,Dairy,850,24,No
O073294,U03410,2025-08-15,Dairy,1041,20,No
O073295,U02452,2025-12-31,Household,427,16,No
O073296,U03403,2025-03-06,Personal Care,510,21,No
O073297,U09626,2025-06-25,Dairy,294,16,No
O073298,U00894,2025-05-21,Dairy,364,18,No
O073299,U03499,2025-01-26,Household,547,16,Yes
O073300,U08128,2025-06-20,Fruits,685,19,Yes
O073301,U08220,2025-06-20,Household,1063,31,Yes
O073302,U00391,2025-09-08,Snacks,439,23,No
O073303,U06943,2025-07-05,Snacks,1071,23,No
O073304,U08741,2025-05-25,Dairy,505,19,No
O073305,U06475,2025-03-01,Snacks,889,16,No
O073306,U08573,2025-08-05,Household,513,10,No
O073307,U08967,2025-04-23,Personal Care,256,21,No
O073308,U01229,2025-01-30,Personal Care,131,25,No
O073309,U01323,2025-10-15,Dairy,490,12,No
O073310,U04935,2025-08-17,Household,906,34,Yes
O073311,U08763,2025-08-24,Household,952,14,Yes
O073312,U03237,2025-02-13,Fruits,199,17,Yes
O073313,U05726,2025-09-22,Vegetables,469,9,No
O073314,U06114,2025-01-15,Dairy,786,32,No
O073315,U09976,2025-10-19,Fruits,658,30,Yes
O073316,U04397,2025-10-13,Snacks,793,26,Yes
O073317,U05539,2025-07-24,Vegetables,1174,15,No
O073318,U02335,2025-03-09,Dairy,118,24,No
O073319,U02049,2025-08-01,Fruits,132,15,No
O073320,U09945,2025-10-29,Dairy,894,8,Yes
O073321,U09134,2025-04-09,Fruits,1138,28,No
O073322,U04664,2025-03-28,Household,839,31,No
O073323,U03765,2025-03-23,Fruits,963,19,No
O073324,U05455,2025-10-27,Snacks,950,15,No
O073325,U02606,2025-04-21,Fruits,289,28,Yes
O073326,U01161,2025-04-24,Vegetables,387,27,Yes
O073327,U06741,2025-10-28,Vegetables,562,18,Yes
O073328,U06599,2025-02-02,Personal Care,1185,12,No
O073329,U00069,2025-08-14,Snacks,1099,16,No
O073330,U05928,2025-11-17,Personal Care,1166,24,No
O073331,U08194,2025-02-09,Personal Care,673,15,Yes
O073332,U04495,2025-04-06,Snacks,622,17,Yes
O073333,U00754,2025-05-18,Fruits,114,8,Yes
O073334,U04740,2025-02-09,Personal Care,105,20,No
O073335,U08942,2025-02-10,Personal Care,463,21,No
O073336,U03326,2025-02-09,Vegetables,926,17,No
O073337,U09747,2025-07-23,Household,351,34,No
O073338,U02358,2025-03-10,Personal Care,598,17,No
O073339,U01391,2025-05-31,Vegetables,593,30,No
O073340,U00054,2025-01-13,Snacks,1122,12,Yes
O073341,U01358,2025-07-16,Household,1176,22,No
O073342,U03293,2025-02-03,Fruits,145,18,No
O073343,U00693,2025-07-01,Vegetables,332,14,Yes
O073344,U03520,2025-09-21,Vegetables,925,16,No
O073345,U01516,2025-02-05,Fruits,888,11,No
O073346,U00288,2025-03-05,Dairy,1180,28,Yes
O073347,U02980,2025-09-12,Dairy,572,25,No
O073348,U00228,2025-04-02,Household,1058,25,No
O073349,U04361,2025-10-17,Vegetables,806,33,No
O073350,U09457,2025-05-17,Dairy,405,15,Yes
O073351,U01529,2025-02-12,Snacks,298,34,No
O073352,U02743,2025-01-25,Personal Care,365,32,Yes
O073353,U02538,2025-01-01,Personal Care,916,27,No
O073354,U06720,2025-10-30,Fruits,360,27,Yes
O073355,U08027,2025-03-17,Household,931,26,No
O073356,U09267,2025-05-25,Household,1002,28,No
O073357,U02552,2025-09-05,Dairy,724,13,No
O073358,U02645,2025-05-04,Vegetables,1078,26,Yes
O073359,U01905,2025-09-19,Personal Care,675,34,No
O073360,U04814,2025-05-18,Fruits,681,28,Yes
O073361,U07431,2025-02-03,Vegetables,432,27,No
O073362,U09218,2025-09-24,Fruits,882,26,No
O073363,U06455,2025-05-31,Personal Care,1059,27,Yes
O073364,U06668,2025-09-08,Fruits,862,16,Yes
O073365,U09339,2025-01-07,Vegetables,424,12,Yes
O073366,U06544,2025-04-11,Dairy,398,24,No
O073367,U06082,2025-09-03,Fruits,523,17,Yes
O073368,U07659,2025-05-02,Fruits,309,24,Yes
O073369,U05041,2025-07-15,Household,1151,29,Yes
O073370,U05899,2025-01-12,Personal Care,1138,23,Yes
O073371,U01808,2025-05-05,Dairy,723,25,No
O073372,U02119,2025-01-10,Personal Care,575,15,Yes
O073373,U06806,2025-09-21,Personal Care,139,29,No
O073374,U05436,2025-07-19,Household,1115,24,No
O073375,U08852,2025-07-21,Snacks,544,24,No
O073376,U01853,2025-07-10,Dairy,557,12,Yes
O073377,U08612,2025-10-21,Personal Care,1027,30,No
O073378,U04747,2025-06-27,Vegetables,385,17,No
O073379,U09551,2025-06-29,Household,744,28,Yes
O073380,U05924,2025-01-20,Snacks,196,22,Yes
O073381,U06210,2025-07-06,Snacks,818,16,No
O073382,U02547,2025-01-19,Household,1053,8,Yes
O073383,U00942,2025-02-19,Personal Care,450,27,Yes
O073384,U09356,2025-07-24,Household,889,17,Yes
O073385,U04621,2025-11-12,Personal Care,708,13,No
O073386,U00565,2025-08-05,Fruits,671,15,No
O073387,U05886,2025-07-17,Household,369,17,No
O073388,U01814,2025-11-09,Fruits,1181,22,Yes
O073389,U07756,2025-07-04,Personal Care,542,16,Yes
O073390,U08415,2025-02-01,Snacks,1081,15,Yes
O073391,U01926,2025-09-18,Fruits,772,16,No
O073392,U08650,2025-11-06,Vegetables,612,14,No
O073393,U03334,2025-11-09,Vegetables,243,21,No
O073394,U00047,2025-02-28,Household,432,23,No
O073395,U00326,2025-01-04,Fruits,105,15,No
O073396,U07645,2025-04-06,Personal Care,724,24,No
O073397,U05174,2025-06-04,Snacks,946,11,Yes
O073398,U00975,2025-08-28,Snacks,965,28,Yes
O073399,U07362,2025-01-04,Vegetables,292,30,No
O073400,U03682,2025-11-05,Snacks,259,28,No
O073401,U00468,2025-06-25,Vegetables,784,12,Yes
O073402,U09007,2025-03-06,Personal Care,532,33,Yes
O073403,U09154,2025-10-11,Snacks,374,32,Yes
O073404,U05034,2025-06-29,Snacks,254,14,No
O073405,U06108,2025-04-19,Vegetables,659,14,No
O073406,U02718,2025-05-10,Household,184,34,No
O073407,U09052,2025-10-17,Personal Care,1078,19,No
O073408,U00612,2025-01-10,Snacks,649,23,No
O073409,U05224,2025-12-01,Dairy,784,17,No
O073410,U09911,2025-05-04,Dairy,127,20,No
O073411,U01334,2025-01-30,Household,951,34,Yes
O073412,U06120,2025-01-17,Snacks,958,24,Yes
O073413,U01035,2025-06-24,Snacks,474,13,No
O073414,U05814,2025-11-19,Household,328,16,No
O073415,U09437,2025-10-03,Dairy,201,16,Yes
O073416,U07696,2025-12-15,Fruits,787,34,No
O073417,U03500,2025-07-26,Household,503,24,No
O073418,U07168,2025-03-25,Household,928,30,No
O073419,U07828,2025-05-24,Fruits,1131,28,No
O073420,U02603,2025-04-30,Household,933,29,No
O073421,U04972,2025-02-12,Snacks,336,32,Yes
O073422,U01431,2025-11-27,Household,986,9,No
O073423,U06043,2025-05-26,Snacks,1170,18,Yes
O073424,U01551,2025-09-05,Snacks,548,20,No
O073425,U00841,2025-11-30,Dairy,275,31,No
O073426,U01957,2025-10-24,Fruits,1014,13,No
