session_id,user_id,app_open,searched,add_to_cart,checkout,order_completed
S041493,U03256,Yes,Yes,No,Yes,No
S041494,U00313,Yes,Yes,Yes,No,Yes
S041495,U08452,Yes,Yes,Yes,Yes,No
S041496,U01051,Yes,Yes,Yes,No,Yes
S041497,U02229,Yes,Yes,Yes,No,No
S041498,U03571,Yes,Yes,Yes,Yes,Yes
S041499,U03836,Yes,Yes,Yes,Yes,No
S041500,U07132,Yes,Yes,Yes,Yes,Yes
S041501,U08424,Yes,Yes,Yes,Yes,Yes
S041502,U07012,Yes,Yes,Yes,No,Yes
S041503,U09393,Yes,Yes,Yes,Yes,Yes
S041504,U03698,Yes,Yes,No,Yes,Yes
S041505,U03918,Yes,Yes,No,No,Yes
S041506,U00463,Yes,Yes,No,Yes,Yes
S041507,U06427,Yes,Yes,Yes,Yes,Yes
S041508,U02846,Yes,Yes,No,Yes,Yes
S041509,U05960,Yes,Yes,Yes,No,Yes
S041510,U08749,Yes,Yes,Yes,Yes,Yes
S041511,U09239,Yes,Yes,No,No,No
S041512,U01150,Yes,Yes,No,Yes,Yes
S041513,U04932,Yes,Yes,Yes,Yes,No
S041514,U06166,Yes,Yes,Yes,Yes,No
S041515,U07447,Yes,Yes,Yes,Yes,Yes
S041516,U04860,Yes,Yes,Yes,Yes,Yes
S041517,U06812,Yes,Yes,Yes,No,No
S041518,U06529,Yes,Yes,Yes,No,No
S041519,U01203,Yes,Yes,No,No,No
S041520,U01192,Yes,Yes,Yes,No,No
S041521,U04976,Yes,No,Yes,Yes,Yes
S041522,U06120,Yes,No,Yes,No,No
S041523,U05843,Yes,Yes,Yes,Yes,No
S041524,U08674,Yes,Yes,Yes,No,Yes
S041525,U00285,Yes,Yes,No,No,Yes
S041526,U04151,Yes,Yes,Yes,No,Yes
S041527,U01893,Yes,Yes,Yes,Yes,Yes
S041528,U05400,Yes,Yes,Yes,Yes,No
S041529,U08354,Yes,Yes,Yes,Yes,Yes
S041530,U01426,Yes,No,Yes,No,No
S041531,U08335,Yes,Yes,Yes,Yes,No
S041532,U00741,Yes,Yes,Yes,Yes,Yes
S041533,U03298,Yes,Yes,Yes,Yes,Yes
S041534,U05275,Yes,Yes,Yes,Yes,Yes
S041535,U00140,Yes,Yes,Yes,Yes,No
S041536,U03871,Yes,Yes,Yes,Yes,No
S041537,U05220,Yes,Yes,Yes,No,Yes
S041538,U03857,Yes,Yes,Yes,No,No
S041539,U03424,Yes,Yes,Yes,Yes,Yes
S041540,U02724,Yes,Yes,Yes,No,Yes
S041541,U02958,Yes,Yes,Yes,No,No
S041542,U08762,Yes,Yes,Yes,Yes,No
S041543,U02217,Yes,Yes,Yes,No,Yes
S041544,U02437,Yes,Yes,No,Yes,No
S041545,U05414,Yes,Yes,Yes,No,Yes
S041546,U04457,Yes,Yes,No,No,No
S041547,U04996,Yes,Yes,Yes,No,Yes
S041548,U09656,Yes,Yes,Yes,Yes,Yes
S041549,U04420,Yes,Yes,Yes,No,Yes
S041550,U04537,Yes,Yes,No,No,No
S041551,U00280,Yes,No,Yes,Yes,Yes
S041552,U03551,Yes,Yes,Yes,No,Yes
S041553,U01970,Yes,Yes,Yes,No,Yes
S041554,U08877,Yes,Yes,Yes,Yes,Yes
S041555,U03020,Yes,Yes,Yes,Yes,No
S041556,U05459,Yes,Yes,Yes,Yes,Yes
S041557,U00030,Yes,Yes,Yes,Yes,No
S041558,U09488,Yes,Yes,Yes,Yes,No
S041559,U07195,Yes,Yes,Yes,Yes,Yes
S041560,U05743,Yes,Yes,Yes,Yes,No
S041561,U01418,Yes,Yes,No,Yes,No
S041562,U04902,Yes,Yes,Yes,Yes,Yes
S041563,U05390,Yes,No,Yes,Yes,Yes
S041564,U01325,Yes,Yes,No,Yes,No
S041565,U07619,Yes,Yes,Yes,Yes,No
S041566,U01147,Yes,Yes,No,No,No
S041567,U00151,Yes,Yes,Yes,Yes,Yes
S041568,U06109,Yes,Yes,Yes,Yes,Yes
S041569,U04936,Yes,Yes,Yes,Yes,Yes
S041570,U06341,Yes,Yes,No,Yes,Yes
S041571,U01579,Yes,Yes,No,No,Yes
S041572,U00658,Yes,Yes,Yes,Yes,No
S041573,U05854,Yes,Yes,Yes,No,Yes
S041574,U01075,Yes,Yes,No,No,No
S041575,U09383,Yes,Yes,Yes,Yes,Yes
S041576,U08946,Yes,Yes,No,Yes,Yes
S041577,U07230,Yes,Yes,Yes,No,Yes
S041578,U00806,Yes,Yes,No,Yes,Yes
S041579,U07307,Yes,Yes,Yes,No,No
S041580,U03620,Yes,Yes,Yes,No,No
S041581,U06222,Yes,Yes,Yes,Yes,Yes
S041582,U01191,Yes,Yes,Yes,No,Yes
S041583,U00684,Yes,Yes,Yes,No,Yes
S041584,U09295,Yes,Yes,No,Yes,No
S041585,U05662,Yes,Yes,No,No,Yes
S041586,U02181,Yes,Yes,Yes,Yes,Yes
S041587,U05385,Yes,Yes,Yes,No,Yes
S041588,U00141,Yes,Yes,Yes,Yes,Yes
S041589,U00932,Yes,Yes,No,No,Yes
S041590,U05301,Yes,Yes,Yes,Yes,No
S041591,U00256,Yes,Yes,Yes,No,Yes
S041592,U05882,Yes,No,Yes,No,Yes
S041593,U09352,Yes,Yes,No,Yes,Yes
S041594,U00931,Yes,Yes,Yes,Yes,Yes
S041595,U07174,Yes,Yes,Yes,No,Yes
S041596,U01972,Yes,Yes,Yes,Yes,No
S041597,U05693,Yes,Yes,Yes,Yes,Yes
S041598,U01430,Yes,Yes,No,Yes,No
S041599,U00996,Yes,Yes,Yes,No,Yes
S041600,U02171,Yes,Yes,No,No,No
S041601,U05937,Yes,Yes,Yes,No,Yes
S041602,U05993,Yes,Yes,No,Yes,Yes
S041603,U08547,Yes,Yes,Yes,Yes,Yes
S041604,U05887,Yes,Yes,Yes,Yes,No
S041605,U00560,Yes,Yes,Yes,Yes,No
S041606,U06513,Yes,Yes,Yes,No,Yes
S041607,U06249,Yes,Yes,Yes,Yes,Yes
S041608,U06012,Yes,Yes,Yes,Yes,No
S041609,U06738,Yes,Yes,Yes,Yes,Yes
S041610,U09172,Yes,Yes,Yes,Yes,No
S041611,U00199,Yes,Yes,No,No,No
S041612,U00674,Yes,Yes,No,Yes,Yes
S041613,U05873,Yes,Yes,Yes,Yes,Yes
S041614,U05834,Yes,Yes,Yes,No,Yes
S041615,U08772,Yes,No,Yes,Yes,Yes
S041616,U07574,Yes,Yes,No,Yes,No
S041617,U01237,Yes,No,Yes,Yes,Yes
S041618,U02709,Yes,No,No,No,No
S041619,U09350,Yes,Yes,No,Yes,No
S041620,U00731,Yes,Yes,Yes,No,Yes
S041621,U00865,Yes,Yes,Yes,No,No
S041622,U09334,Yes,Yes,No,No,No
S041623,U05592,Yes,Yes,Yes,No,Yes
S041624,U06722,Yes,Yes,Yes,Yes,No
S041625,U01882,Yes,Yes,Yes,No,No
S041626,U06393,Yes,Yes,Yes,Yes,Yes
S041627,U09816,Yes,Yes,Yes,Yes,No
S041628,U06078,Yes,Yes,Yes,No,Yes
S041629,U05714,Yes,Yes,No,Yes,Yes
S041630,U09807,Yes,No,No,Yes,Yes
S041631,U02470,Yes,Yes,Yes,Yes,No
S041632,U01817,Yes,No,No,Yes,No
S041633,U04489,Yes,Yes,Yes,Yes,Yes
S041634,U00551,Yes,Yes,No,Yes,No
S041635,U04573,Yes,Yes,Yes,No,No
S041636,U00636,Yes,Yes,No,Yes,Yes
S041637,U03917,Yes,Yes,Yes,No,Yes
S041638,U05002,Yes,Yes,Yes,Yes,No
S041639,U04795,Yes,Yes,No,No,No
S041640,U04837,Yes,Yes,Yes,Yes,No
S041641,U07741,Yes,Yes,Yes,No,No
S041642,U03912,Yes,Yes,Yes,Yes,No
S041643,U03483,Yes,Yes,No,Yes,Yes
S041644,U00026,Yes,Yes,Yes,Yes,Yes
S041645,U00634,Yes,Yes,Yes,Yes,No
S041646,U00291,Yes,Yes,Yes,Yes,No
S041647,U02139,Yes,No,Yes,Yes,Yes
S041648,U05502,Yes,Yes,Yes,Yes,No
S041649,U05440,Yes,Yes,Yes,Yes,Yes
S041650,U09536,Yes,Yes,No,No,No
S041651,U07886,Yes,Yes,Yes,Yes,No
S041652,U01102,Yes,Yes,Yes,Yes,Yes
S041653,U00058,Yes,Yes,No,Yes,Yes
S041654,U02403,Yes,Yes,Yes,Yes,Yes
S041655,U09091,Yes,Yes,Yes,Yes,No
S041656,U05633,Yes,Yes,Yes,No,Yes
S041657,U04100,Yes,Yes,Yes,Yes,Yes
S041658,U06874,Yes,Yes,No,No,Yes
S041659,U02135,Yes,Yes,Yes,Yes,No
S041660,U02243,Yes,Yes,Yes,No,Yes
S041661,U00040,Yes,Yes,Yes,No,Yes
S041662,U00821,Yes,Yes,Yes,No,No
S041663,U03897,Yes,Yes,Yes,No,Yes
S041664,U09325,Yes,Yes,No,Yes,No
S041665,U04527,Yes,Yes,Yes,Yes,Yes
S041666,U09220,Yes,Yes,Yes,No,Yes
S041667,U05914,Yes,Yes,No,Yes,No
S041668,U04026,Yes,No,Yes,Yes,No
S041669,U02798,Yes,Yes,Yes,Yes,No
S041670,U09001,Yes,No,Yes,Yes,Yes
S041671,U03379,Yes,Yes,Yes,Yes,Yes
S041672,U08669,Yes,Yes,Yes,Yes,Yes
S041673,U09623,Yes,Yes,No,No,No
S041674,U09098,Yes,Yes,Yes,Yes,Yes
S041675,U05889,Yes,Yes,Yes,Yes,No
S041676,U07246,Yes,Yes,No,No,Yes
S041677,U02713,Yes,Yes,Yes,Yes,Yes
S041678,U03081,Yes,Yes,No,No,No
S041679,U06096,Yes,Yes,Yes,Yes,Yes
S041680,U05749,Yes,Yes,No,Yes,Yes
S041681,U00295,Yes,Yes,Yes,Yes,No
S041682,U08756,Yes,Yes,Yes,Yes,Yes
S041683,U08778,Yes,Yes,Yes,Yes,Yes
S041684,U03983,Yes,Yes,Yes,Yes,Yes
S041685,U05202,Yes,Yes,Yes,Yes,Yes
S041686,U03243,Yes,Yes,No,Yes,Yes
S041687,U08131,Yes,Yes,Yes,Yes,No
S041688,U07298,Yes,Yes,Yes,Yes,Yes
S041689,U05055,Yes,Yes,Yes,No,No
S041690,U00445,Yes,Yes,Yes,Yes,Yes
S041691,U03109,Yes,Yes,Yes,No,Yes
S041692,U02190,Yes,Yes,Yes,Yes,Yes
S041693,U07935,Yes,Yes,Yes,Yes,Yes
S041694,U01864,Yes,Yes,Yes,Yes,No
S041695,U02855,Yes,Yes,Yes,Yes,No
S041696,U05922,Yes,Yes,Yes,No,Yes
S041697,U00332,Yes,Yes,No,Yes,Yes
S041698,U08558,Yes,Yes,Yes,Yes,Yes
S041699,U04401,Yes,Yes,Yes,No,No
S041700,U05941,Yes,Yes,Yes,Yes,Yes
S041701,U05085,Yes,Yes,No,No,No
S041702,U04952,Yes,Yes,No,No,No
S041703,U02442,Yes,Yes,Yes,Yes,No
S041704,U08387,Yes,Yes,Yes,Yes,Yes
S041705,U07005,Yes,Yes,Yes,Yes,Yes
S041706,U02254,Yes,Yes,Yes,No,No
S041707,U08109,Yes,No,Yes,No,No
S041708,U02889,Yes,Yes,No,No,Yes
S041709,U09705,Yes,Yes,Yes,Yes,Yes
S041710,U00055,Yes,Yes,Yes,Yes,Yes
S041711,U01916,Yes,No,No,Yes,No
S041712,U05311,Yes,Yes,No,Yes,No
S041713,U04989,Yes,Yes,No,No,Yes
S041714,U03301,Yes,Yes,No,Yes,Yes
S041715,U06330,Yes,Yes,Yes,No,Yes
S041716,U06452,Yes,Yes,Yes,No,Yes
S041717,U03321,Yes,Yes,No,Yes,Yes
S041718,U00971,Yes,Yes,No,No,Yes
S041719,U00735,Yes,Yes,No,Yes,No
S041720,U05244,Yes,Yes,Yes,Yes,No
S041721,U02551,Yes,Yes,Yes,No,Yes
S041722,U09111,Yes,Yes,Yes,No,Yes
S041723,U07235,Yes,Yes,No,Yes,No
S041724,U07730,Yes,Yes,Yes,No,No
S041725,U04537,Yes,Yes,No,No,Yes
S041726,U07536,Yes,Yes,Yes,No,No
S041727,U01616,Yes,Yes,Yes,Yes,No
S041728,U08058,Yes,Yes,Yes,No,Yes
S041729,U02786,Yes,Yes,Yes,Yes,No
S041730,U05439,Yes,Yes,Yes,No,Yes
S041731,U02691,Yes,Yes,Yes,Yes,Yes
S041732,U09627,Yes,Yes,No,Yes,No
S041733,U07466,Yes,Yes,No,No,Yes
S041734,U00564,Yes,Yes,No,Yes,Yes
S041735,U04834,Yes,Yes,Yes,No,Yes
S041736,U03471,Yes,Yes,Yes,No,Yes
S041737,U07082,Yes,No,Yes,Yes,Yes
S041738,U00350,Yes,Yes,Yes,No,Yes
S041739,U05672,Yes,Yes,Yes,Yes,Yes
S041740,U09438,Yes,Yes,No,No,No
S041741,U08196,Yes,Yes,Yes,No,No
S041742,U08256,Yes,Yes,Yes,Yes,Yes
S041743,U09454,Yes,No,Yes,Yes,Yes
S041744,U04783,Yes,Yes,No,Yes,Yes
S041745,U09056,Yes,Yes,No,Yes,Yes
S041746,U09909,Yes,Yes,Yes,Yes,Yes
S041747,U06288,Yes,Yes,Yes,No,Yes
S041748,U00031,Yes,Yes,Yes,No,Yes
S041749,U05857,Yes,Yes,Yes,No,Yes
S041750,U09735,Yes,Yes,Yes,No,Yes
S041751,U00236,Yes,Yes,No,Yes,Yes
S041752,U08003,Yes,Yes,No,Yes,Yes
S041753,U02247,Yes,Yes,Yes,Yes,No
S041754,U06232,Yes,Yes,No,No,No
S041755,U07986,Yes,Yes,Yes,Yes,Yes
S041756,U09676,Yes,Yes,Yes,Yes,Yes
S041757,U06472,Yes,Yes,Yes,Yes,Yes
S041758,U09606,Yes,Yes,Yes,No,No
S041759,U08169,Yes,Yes,No,No,Yes
S041760,U07178,Yes,No,No,No,Yes
S041761,U02786,Yes,No,Yes,No,No
S041762,U06022,Yes,Yes,Yes,No,Yes
S041763,U03776,Yes,Yes,Yes,Yes,Yes
S041764,U08394,Yes,Yes,No,Yes,No
S041765,U03713,Yes,No,Yes,No,Yes
S041766,U09756,Yes,Yes,Yes,Yes,No
S041767,U02279,Yes,Yes,No,No,Yes
S041768,U01965,Yes,Yes,Yes,Yes,No
S041769,U04767,Yes,Yes,Yes,No,Yes
S041770,U05001,Yes,Yes,Yes,Yes,No
S041771,U02676,Yes,Yes,Yes,No,No
S041772,U09937,Yes,Yes,No,Yes,Yes
S041773,U00962,Yes,Yes,Yes,Yes,Yes
S041774,U09440,Yes,Yes,No,No,Yes
S041775,U05070,Yes,Yes,Yes,No,No
S041776,U09372,Yes,Yes,No,Yes,Yes
S041777,U07135,Yes,Yes,Yes,Yes,Yes
S041778,U00455,Yes,Yes,No,Yes,Yes
S041779,U03949,Yes,Yes,Yes,Yes,No
S041780,U00867,Yes,Yes,Yes,No,No
S041781,U08345,Yes,Yes,Yes,Yes,Yes
S041782,U05380,Yes,No,Yes,No,Yes
S041783,U00184,Yes,Yes,No,Yes,Yes
S041784,U09476,Yes,Yes,Yes,Yes,No
S041785,U01943,Yes,Yes,No,Yes,Yes
S041786,U09181,Yes,Yes,Yes,Yes,No
S041787,U07115,Yes,Yes,Yes,Yes,Yes
S041788,U07604,Yes,Yes,Yes,No,Yes
S041789,U08714,Yes,Yes,No,No,Yes
S041790,U04211,Yes,Yes,Yes,No,Yes
S041791,U02291,Yes,Yes,No,Yes,Yes
S041792,U08995,Yes,No,Yes,No,Yes
S041793,U09959,Yes,Yes,Yes,No,No
S041794,U04032,Yes,Yes,Yes,Yes,Yes
S041795,U05323,Yes,Yes,Yes,Yes,No
S041796,U02230,Yes,Yes,No,Yes,Yes
S041797,U03771,Yes,Yes,No,Yes,No
S041798,U06832,Yes,No,No,No,Yes
S041799,U07594,Yes,No,Yes,No,No
S041800,U09326,Yes,Yes,Yes,Yes,Yes
S041801,U00469,Yes,Yes,Yes,Yes,No
S041802,U07788,Yes,No,No,No,Yes
S041803,U03270,Yes,Yes,No,Yes,No
S041804,U09590,Yes,Yes,Yes,No,Yes
S041805,U05560,Yes,Yes,Yes,No,Yes
S041806,U01271,Yes,No,Yes,No,No
S041807,U03381,Yes,Yes,Yes,Yes,Yes
S041808,U08404,Yes,Yes,Yes,No,Yes
S041809,U03403,Yes,No,Yes,Yes,Yes
S041810,U08268,Yes,Yes,No,Yes,No
S041811,U01316,Yes,Yes,Yes,No,No
S041812,U02810,Yes,Yes,No,Yes,Yes
S041813,U00929,Yes,Yes,Yes,Yes,Yes
S041814,U02446,Yes,Yes,No,Yes,Yes
S041815,U08830,Yes,Yes,Yes,No,Yes
S041816,U00468,Yes,Yes,Yes,Yes,Yes
S041817,U02855,Yes,No,Yes,Yes,No
S041818,U09836,Yes,Yes,Yes,Yes,Yes
S041819,U08888,Yes,Yes,Yes,Yes,Yes
S041820,U09258,Yes,Yes,Yes,Yes,Yes
S041821,U08146,Yes,Yes,Yes,No,Yes
S041822,U04768,Yes,Yes,Yes,No,No
S041823,U08574,Yes,Yes,Yes,Yes,No
S041824,U02860,Yes,Yes,Yes,Yes,No
S041825,U01330,Yes,No,No,No,Yes
S041826,U07847,Yes,Yes,Yes,Yes,No
S041827,U02386,Yes,Yes,Yes,Yes,No
S041828,U02416,Yes,No,Yes,Yes,Yes
S041829,U08993,Yes,Yes,Yes,Yes,No
S041830,U01772,Yes,Yes,Yes,Yes,Yes
S041831,U09022,Yes,Yes,Yes,Yes,No
S041832,U04485,Yes,Yes,Yes,No,Yes
S041833,U02965,Yes,Yes,No,No,Yes
S041834,U04125,Yes,No,Yes,Yes,Yes
S041835,U05096,Yes,Yes,No,No,Yes
S041836,U04778,Yes,Yes,Yes,Yes,No
S041837,U01417,Yes,No,No,No,Yes
S041838,U00489,Yes,Yes,Yes,Yes,No
S041839,U07125,Yes,Yes,No,Yes,Yes
S041840,U00454,Yes,No,Yes,Yes,No
S041841,U06132,Yes,Yes,Yes,No,Yes
S041842,U01073,Yes,Yes,Yes,Yes,Yes
S041843,U08448,Yes,No,Yes,No,Yes
S041844,U09775,Yes,Yes,Yes,Yes,Yes
S041845,U08070,Yes,Yes,Yes,No,Yes
S041846,U02972,Yes,Yes,No,Yes,No
S041847,U09676,Yes,Yes,Yes,No,No
S041848,U01848,Yes,Yes,Yes,Yes,Yes
S041849,U06484,Yes,Yes,No,Yes,Yes
S041850,U04816,Yes,Yes,No,Yes,No
S041851,U04646,Yes,Yes,Yes,Yes,No
S041852,U08461,Yes,Yes,No,No,Yes
S041853,U06028,Yes,Yes,Yes,Yes,No
S041854,U00698,Yes,Yes,Yes,Yes,No
S041855,U05972,Yes,Yes,No,Yes,Yes
S041856,U05174,Yes,Yes,Yes,No,Yes
S041857,U01571,Yes,Yes,Yes,No,Yes
S041858,U08396,Yes,Yes,No,Yes,Yes
S041859,U02182,Yes,Yes,Yes,Yes,Yes
S041860,U06570,Yes,Yes,Yes,Yes,Yes
S041861,U09387,Yes,Yes,No,No,Yes
S041862,U01069,Yes,Yes,Yes,Yes,Yes
S041863,U04423,Yes,Yes,No,Yes,No
S041864,U07939,Yes,Yes,Yes,No,Yes
S041865,U03655,Yes,Yes,Yes,No,No
S041866,U02163,Yes,Yes,Yes,No,No
S041867,U09877,Yes,Yes,Yes,Yes,Yes
S041868,U07038,Yes,Yes,Yes,Yes,No
S041869,U07263,Yes,Yes,Yes,Yes,No
S041870,U05322,Yes,No,Yes,Yes,Yes
S041871,U05113,Yes,Yes,Yes,Yes,No
S041872,U09894,Yes,Yes,No,No,Yes
S041873,U05676,Yes,Yes,Yes,Yes,No
S041874,U02365,Yes,Yes,No,No,No
S041875,U01924,Yes,Yes,Yes,Yes,No
S041876,U08335,Yes,Yes,Yes,Yes,Yes
S041877,U09217,Yes,Yes,No,No,Yes
S041878,U06535,Yes,Yes,No,No,No
S041879,U06441,Yes,Yes,No,Yes,Yes
S041880,U06328,Yes,Yes,Yes,Yes,Yes
S041881,U07961,Yes,Yes,Yes,Yes,No
S041882,U06389,Yes,Yes,Yes,Yes,Yes
S041883,U04333,Yes,Yes,Yes,Yes,Yes
S041884,U04780,Yes,Yes,Yes,No,No
S041885,U09771,Yes,Yes,Yes,Yes,Yes
S041886,U01320,Yes,Yes,No,Yes,No
S041887,U08689,Yes,Yes,Yes,Yes,No
S041888,U02203,Yes,Yes,No,Yes,No
S041889,U03761,Yes,No,Yes,No,Yes
S041890,U01876,Yes,Yes,Yes,No,No
S041891,U03323,Yes,No,No,No,Yes
S041892,U00040,Yes,Yes,No,No,No
S041893,U09882,Yes,Yes,Yes,Yes,Yes
S041894,U06059,Yes,No,Yes,Yes,No
S041895,U03946,Yes,Yes,Yes,Yes,Yes
S041896,U02921,Yes,No,Yes,No,Yes
S041897,U02268,Yes,Yes,Yes,No,No
S041898,U09192,Yes,No,Yes,Yes,No
S041899,U00272,Yes,Yes,Yes,Yes,No
S041900,U00581,Yes,Yes,Yes,Yes,No
S041901,U08030,Yes,No,Yes,Yes,Yes
S041902,U07781,Yes,Yes,Yes,Yes,No
S041903,U04250,Yes,Yes,Yes,No,Yes
S041904,U05613,Yes,Yes,Yes,No,Yes
S041905,U09688,Yes,Yes,Yes,Yes,Yes
S041906,U06677,Yes,Yes,Yes,Yes,Yes
S041907,U03994,Yes,Yes,No,Yes,No
S041908,U07471,Yes,No,Yes,Yes,No
S041909,U01250,Yes,Yes,Yes,No,No
S041910,U08273,Yes,Yes,Yes,No,Yes
S041911,U02202,Yes,Yes,Yes,No,Yes
S041912,U08459,Yes,Yes,Yes,Yes,No
S041913,U01236,Yes,Yes,Yes,Yes,No
S041914,U08108,Yes,Yes,No,No,Yes
S041915,U08472,Yes,Yes,Yes,No,Yes
S041916,U03222,Yes,Yes,Yes,No,No
S041917,U08407,Yes,Yes,Yes,Yes,No
S041918,U02640,Yes,Yes,Yes,Yes,Yes
S041919,U00379,Yes,Yes,Yes,Yes,No
S041920,U04422,Yes,Yes,Yes,Yes,No
S041921,U00170,Yes,Yes,Yes,Yes,No
S041922,U03644,Yes,Yes,No,Yes,Yes
S041923,U06384,Yes,Yes,Yes,No,Yes
S041924,U06828,Yes,Yes,Yes,Yes,No
S041925,U00574,Yes,Yes,No,No,Yes
S041926,U00142,Yes,Yes,No,No,No
S041927,U07726,Yes,Yes,No,No,No
S041928,U05613,Yes,Yes,No,Yes,Yes
S041929,U08283,Yes,Yes,No,Yes,Yes
S041930,U02203,Yes,Yes,Yes,Yes,Yes
S041931,U00208,Yes,Yes,No,Yes,Yes
S041932,U03232,Yes,Yes,Yes,Yes,No
S041933,U05396,Yes,Yes,Yes,Yes,Yes
S041934,U09611,Yes,Yes,Yes,Yes,No
S041935,U01484,Yes,Yes,Yes,Yes,Yes
S041936,U07063,Yes,Yes,Yes,Yes,Yes
S041937,U01876,Yes,Yes,No,No,No
S041938,U03389,Yes,Yes,Yes,Yes,Yes
S041939,U06273,Yes,Yes,No,Yes,Yes
S041940,U00390,Yes,Yes,Yes,Yes,No
S041941,U01952,Yes,Yes,Yes,Yes,Yes
S041942,U09857,Yes,No,Yes,No,No
S041943,U00181,Yes,Yes,No,Yes,Yes
S041944,U06425,Yes,Yes,Yes,No,No
S041945,U07517,Yes,Yes,Yes,Yes,No
S041946,U08379,Yes,Yes,Yes,Yes,Yes
S041947,U04589,Yes,Yes,No,Yes,Yes
S041948,U05558,Yes,Yes,No,Yes,Yes
S041949,U04703,Yes,Yes,Yes,Yes,Yes
S041950,U04701,Yes,Yes,Yes,Yes,Yes
S041951,U08724,Yes,Yes,Yes,No,No
S041952,U02993,Yes,Yes,Yes,Yes,Yes
S041953,U01949,Yes,Yes,No,Yes,Yes
S041954,U04604,Yes,Yes,Yes,Yes,No
S041955,U00774,Yes,No,Yes,No,No
S041956,U03220,Yes,Yes,No,No,Yes
S041957,U07418,Yes,Yes,No,Yes,Yes
S041958,U04684,Yes,Yes,Yes,No,No
S041959,U01134,Yes,Yes,Yes,Yes,Yes
S041960,U01221,Yes,Yes,No,No,No
S041961,U00445,Yes,Yes,Yes,No,Yes
S041962,U06737,Yes,Yes,Yes,No,Yes
S041963,U09179,Yes,Yes,No,Yes,Yes
S041964,U03141,Yes,Yes,Yes,No,No
S041965,U04360,Yes,Yes,No,Yes,No
S041966,U06514,Yes,Yes,No,Yes,No
S041967,U05069,Yes,Yes,No,Yes,Yes
S041968,U01947,Yes,Yes,Yes,Yes,Yes
S041969,U07197,Yes,No,Yes,Yes,Yes
S041970,U05749,Yes,Yes,Yes,Yes,No
S041971,U07469,Yes,Yes,Yes,No,Yes
S041972,U06787,Yes,Yes,No,No,Yes
S041973,U07814,Yes,Yes,Yes,No,No
S041974,U09584,Yes,Yes,No,No,Yes
S041975,U05087,Yes,Yes,No,No,No
S041976,U04533,Yes,Yes,Yes,Yes,No
S041977,U07137,Yes,Yes,Yes,Yes,Yes
S041978,U05847,Yes,Yes,Yes,No,Yes
S041979,U09454,Yes,Yes,Yes,Yes,Yes
S041980,U02044,Yes,No,No,No,Yes
S041981,U09236,Yes,Yes,Yes,No,No
S041982,U06785,Yes,Yes,Yes,Yes,No
S041983,U08910,Yes,Yes,No,No,No
S041984,U06983,Yes,Yes,Yes,Yes,Yes
S041985,U08042,Yes,Yes,Yes,Yes,No
S041986,U03399,Yes,Yes,No,Yes,No
S041987,U09477,Yes,Yes,No,Yes,No
S041988,U05201,Yes,Yes,Yes,Yes,No
S041989,U09802,Yes,Yes,Yes,No,No
S041990,U03678,Yes,Yes,Yes,No,No
S041991,U03755,Yes,Yes,Yes,Yes,Yes
S041992,U08157,Yes,Yes,Yes,No,No
S041993,U02852,Yes,Yes,No,Yes,Yes
S041994,U02024,Yes,No,Yes,Yes,Yes
S041995,U00485,Yes,Yes,Yes,Yes,Yes
S041996,U08346,Yes,Yes,Yes,Yes,No
S041997,U04670,Yes,Yes,Yes,Yes,Yes
S041998,U02838,Yes,Yes,Yes,Yes,No
S041999,U03830,Yes,Yes,Yes,Yes,Yes
S042000,U08696,Yes,Yes,No,Yes,Yes
S042001,U09790,Yes,Yes,Yes,Yes,No
S042002,U02069,Yes,Yes,No,No,Yes
S042003,U08164,Yes,Yes,Yes,Yes,Yes
S042004,U00603,Yes,Yes,Yes,Yes,Yes
S042005,U04431,Yes,Yes,Yes,Yes,Yes
S042006,U04151,Yes,No,Yes,Yes,Yes
S042007,U03300,Yes,Yes,Yes,Yes,Yes
S042008,U03791,Yes,Yes,Yes,No,Yes
S042009,U05610,Yes,Yes,Yes,Yes,Yes
S042010,U01341,Yes,Yes,Yes,Yes,Yes
S042011,U07496,Yes,Yes,Yes,Yes,Yes
S042012,U02798,Yes,Yes,Yes,Yes,Yes
S042013,U01728,Yes,No,Yes,Yes,No
S042014,U00544,Yes,No,Yes,Yes,No
S042015,U08632,Yes,Yes,Yes,Yes,No
S042016,U00802,Yes,No,No,No,No
S042017,U09804,Yes,Yes,No,No,Yes
S042018,U07965,Yes,Yes,Yes,Yes,No
S042019,U00276,Yes,Yes,Yes,Yes,No
S042020,U05957,Yes,Yes,Yes,No,Yes
S042021,U03300,Yes,Yes,Yes,No,Yes
S042022,U04706,Yes,Yes,Yes,No,Yes
S042023,U01772,Yes,Yes,Yes,No,Yes
S042024,U01555,Yes,Yes,Yes,Yes,Yes
S042025,U05769,Yes,Yes,No,Yes,No
S042026,U06986,Yes,Yes,Yes,Yes,Yes
S042027,U03648,Yes,Yes,Yes,No,No
S042028,U05414,Yes,Yes,No,No,Yes
S042029,U00604,Yes,Yes,Yes,Yes,Yes
S042030,U06998,Yes,Yes,No,Yes,Yes
S042031,U09340,Yes,No,Yes,Yes,Yes
S042032,U01075,Yes,Yes,Yes,Yes,Yes
S042033,U07929,Yes,Yes,Yes,Yes,Yes
S042034,U01271,Yes,Yes,Yes,No,Yes
S042035,U02629,Yes,Yes,Yes,No,Yes
